inequality,trade,fdi,democracy
-.6066188812255859,15.33137512207031,.1805898994207382,10
-.5374557375907898,19.18915939331055,.7885881066322327,10
-.5254623293876648,22.44490242004395,.7555482983589172,10
-.7760188579559326,46.44309616088867,2.020655155181885,10
-.7736288905143738,52.64737319946289,.9909895062446594,10
-.8226575255393982,62.5150146484375,1.11757230758667,10
-.2006707042455673,47.79159545898438,2.070887565612793,-1.200000047683716
-.0957530066370964,56.01239395141602,1.034390211105347,6
-.0400053337216377,87.62306976318359,2.583678245544434,6.25
-.0458879992365837,75.77951812744141,3.005003452301025,10
.0292020086199045,101.5296249389648,.2217367589473724,10
-.4127621352672577,123.4813232421875,4.168688774108887,9.375
-.0161003395915031,87.10823822021484,5.786065578460693,8
-.3342783153057098,73.61981964111328,1.750025510787964,8.600000381469727
.0344034694135189,16.68266105651855,.6476305723190308,-5.400000095367432
.0982123091816902,29.43604850769043,.9984333515167236,-2.400000095367432
.012400196865201,45.47401428222656,2.079765319824219,2.25
-.1931986212730408,43.99980545043945,1.464552640914917,-1.799999952316284
.3499274551868439,34.85123443603516,1.348231792449951,-1.799999952316284
.1998626738786697,58.74564361572266,.7030449509620667,4.699999809265137
.1493168324232101,78.47794342041016,1.567421078681946,7
-.2330490350723267,65.721435546875,.5402603149414063,-1.700000047683716
.0128001980483532,78.14844512939453,1.96978485584259,6.75
-.150729238986969,67.40522003173828,2.26203465461731,10
-.2241336852312088,72.20823669433594,1.784170150756836,10
.0788408294320107,145.8363037109375,.1301131397485733,-6.099999904632568
.0727477744221687,29.7548656463623,.3615956902503967,7.599999904632568
-.0840493887662888,28.22375869750977,1.297383308410645,8
.0009333306807093,34.65205764770508,2.607531070709229,8.125
-.1047957837581635,46.98014450073242,-.3674450516700745,9
-.2832792997360229,44.89796447753906,.1592222899198532,9
-.0352036990225315,54.42800140380859,2.219346761703491,8.25
-.3963067233562469,184.7019348144531,13.58836460113525,2.75
.6357847452163696,49.0947380065918,2.755650520324707,-2.599999904632568
-.2196792811155319,49.30640029907227,.5429715514183044,8.600000381469727
-.2818511724472046,56.72671127319336,2.28875732421875,8.875
.2874292135238647,34.93730926513672,.3722312450408936,-5.599999904632568
-.1997616589069366,33.44467163085938,.1192583963274956,7
-.3254422247409821,25.53746223449707,2.504190444946289,2.125
.1202585697174072,16.64091110229492,1.129142761230469,-6
.1546071767807007,17.73546028137207,.665630578994751,2.099999904632568
-.3211315274238586,48.64421463012695,3.447879552841187,9
-.1603426188230515,37.96588134765625,-.3457694351673126,-3.099999904632568
.1848010569810867,52.44509124755859,1.240880608558655,-5.300000190734863
.0940692201256752,59.53937530517578,4.120948791503906,8
-.4200699031352997,13.45083999633789,.1108903959393501,-4.5
-.9062624573707581,52.70053482055664,1.417075157165527,10
-.8654026389122009,52.45988845825195,1.639959454536438,10
-.7377334237098694,53.37491607666016,2.008972644805908,10
-.5025143027305603,90.86510467529297,1.760574698448181,10
-.5839001536369324,108.8918304443359,.6714929938316345,10
-.8534005880355835,91.76551055908203,1.292338490486145,10
-.88712078332901,105.9764633178711,1.594117879867554,10
-.8874661922454834,99.73961639404297,2.651298046112061,10
-.5240451693534851,37.09463500976563,.4345435798168182,8
-.7514919638633728,44.65079498291016,.5483081936836243,8.199999809265137
-.6493865847587585,71.54154205322266,1.063645362854004,10
-.5665497183799744,30.03099632263184,.6200140714645386,-1.700000047683716
-1.026439309120178,39.25891494750977,1.322483420372009,9.699999809265137
-.3813554048538208,51.90913391113281,.4009912014007568,0
-.6035802364349365,68.75421142578125,1.13172972202301,9.800000190734863
-.6436583995819092,68.01122283935547,1.892364263534546,10
-1.073820114135742,39.77311325073242,.0193396285176277,-5.599999904632568
-1.010686874389648,49.55683135986328,1.924361824989319,8.375
-.8354212045669556,62.84805297851563,.4487619400024414,10
-.9115085601806641,74.12742614746094,.3196719288825989,10
-1.255786895751953,78.75147247314453,0,-7
-1.238770961761475,77.2066650390625,0,-5.800000190734863
-.9507060050964355,70.08774566650391,4.529671669006348,10
-.5850561261177063,40.75355911254883,.3356886506080627,10
-.7605534195899963,43.34406280517578,.3003210127353668,10
-.9295156002044678,43.4720458984375,.3547662794589996,10
-.3366436958312988,31.62229919433594,1.191859364509583,1.200000047683716
-.5867757201194763,42.37814331054688,1.153427958488464,8.800000190734863
-1.196996212005615,79.54713439941406,0,-7
-.9545701146125793,94.73970031738281,1.157702326774597,8
-1.18697714805603,50.42072296142578,0,-7.199999809265137
-1.081089019775391,55.16402816772461,.9530526995658875,5.75
-.5226184129714966,149.6690063476563,4.104490756988525,7
-1.061096429824829,69.29096984863281,.4843443632125854,6.285714149475098
-.9393087029457092,54.48176574707031,.1497478485107422,10
-1.069761991500854,57.51934051513672,.2648246288299561,10
-1.177543640136719,57.91316986083984,.8537893891334534,10
-.5327452421188354,54.13409423828125,.1384347677230835,10
-.8336664438247681,64.4718017578125,.4719975590705872,10
-.9013848304748535,63.86216354370117,2.705299615859985,10
-.7964363694190979,76.42832183837891,1.097304821014404,10
-.9927923083305359,75.19515228271484,.484712541103363,10
-.8999421000480652,71.47704315185547,1.131624221801758,10
-.7519418597221375,61.39009857177734,.1400812268257141,10
-1.017361283302307,69.71495819091797,.2674714922904968,10
-.8923130035400391,66.16445922851563,1.455093026161194,10
.2460335344076157,49.00839233398438,.3451075255870819,-.5
-.0180005338042974,71.46623229980469,.8733029365539551,-5.599999904632568
.1651744842529297,62.08184814453125,.6895748376846313,1
-.3010534644126892,120.6899185180664,1.11530864238739,-7
-.571026623249054,37.91566848754883,.0326977521181107,.625
.0682930871844292,71.75738525390625,1.206258773803711,-9
-.3061285614967346,71.05398559570313,.5564607977867126,-9
-.2818511724472046,108.7870101928711,2.138445138931274,-6
-.0400053337216377,51.14898300170898,1.42767858505249,-5.5
-.5615019798278809,25.45150756835938,.1919348537921906,-5.699999809265137
-.66596919298172,53.62910842895508,1.571442127227783,.875
-.0400053337216377,51.96640777587891,1.225817799568176,-7.900000095367432
.0699234455823898,35.57595825195313,1.562143445014954,-4.900000095367432
-.5640971660614014,41.76900863647461,1.694776058197021,-1.200000047683716
-.4342999458312988,80.07634735107422,4.275585174560547,-5.875
.4817738234996796,106.5555801391602,2.975903987884521,-9
.2006706893444061,41.61464691162109,-.0118205361068249,1.375
-.7081850171089172,29.33281707763672,.0016912628198043,-1.600000023841858
-.3730676174163818,30.69601249694824,1.357566595077515,-4.625
.5580446124076843,63.03502655029297,.6674139499664307,-5.300000190734863
.2941017150878906,53.79964828491211,.409963458776474,-6.800000190734863
.1760533452033997,65.25057220458984,.2197582870721817,-5.25
.0548136942088604,54.4744758605957,1.163612723350525,-3.625
-.900245726108551,31.03889656066895,1.001687407493591,-7
-.7345366477966309,25.95329093933105,.0051243877969682,-7.599999904632568
.3846743106842041,84.53060913085938,-.6563547849655151,-7.199999809265137
-.2610729336738586,74.82620239257813,2.167577743530273,2.875
.2749186158180237,65.70738220214844,.3923464119434357,-6
.0720311254262924,65.30538177490234,1.832265615463257,-9
.3351009786128998,54.5933837890625,.1121817976236343,-9
.5023012757301331,47.29460906982422,.7387252449989319,6.375
.4057429730892181,150.0011901855469,1.704010725021362,-7
.2981901466846466,84.82733154296875,1.981290936470032,9
.2049139887094498,104.775390625,4.671186923980713,9
.5623668432235718,140.6306610107422,3.573850154876709,-7
-.0440070554614067,34.48763656616211,.1577189266681671,-6
-.2639213800430298,46.63038635253906,.4421572387218475,5.875
-.2955322861671448,112.4475402832031,.5869448184967041,9.800000190734863
-.5455390810966492,127.2719573974609,.7743788361549377,10
.1603426188230515,47.20900344848633,.2532223761081696,-7.800000190734863
-.2507726848125458,52.9512939453125,.3661527335643768,-5
-.4389129877090454,57.59205627441406,1.527023553848267,-4.25
-.4586758315563202,46.00088882446289,.079595074057579,-8.300000190734863
-.1113951429724693,61.07158660888672,1.436809420585632,-8.899999618530273
-.2760055363178253,79.98199462890625,1.822830438613892,-7.199999809265137
-.3849510550498962,89.41280364990234,1.987974405288696,-3.75
-.2859322726726532,20.65058326721191,-.0398275442421436,-4.800000190734863
.0400053150951862,13.23546314239502,.1688042134046555,6.800000190734863
-.2433944940567017,29.71930885314941,.1960731595754623,3.599999904632568
-.4895482063293457,49.92335891723633,1.008658051490784,-6.599999904632568
-.7537717819213867,53.59383773803711,1.259737133979797,-3
-.5336114168167114,116.1237411499023,.9267865419387817,-8.899999618530273
